date,temp_max,temp_min,precipitation,humidity,wind_speed_max,wind_gusts_max,solar_radiation,et0_evapotranspiration,soil_moisture_0_10cm,pressure_msl
2015-10-30,30.0,21.1,0.3,70,10.9,27.7,17.23,3.97,0.2,1012.3
2015-10-31,31.7,21.5,0.0,63,13.8,31.7,19.43,4.98,0.2,1011.9
2015-11-01,31.6,20.7,0.0,59,12.8,31.7,19.05,4.77,0.2,1012.4
2015-11-02,32.1,20.3,0.0,60,11.6,24.5,20.28,4.85,0.2,1013.2
2015-11-03,31.0,22.2,0.0,59,10.2,27.0,17.14,4.2,0.2,1013.5
2015-11-04,31.8,22.6,0.0,56,11.7,25.6,17.55,4.65,0.2,1013.1
2015-11-05,31.8,21.0,0.0,60,11.1,24.1,17.4,4.46,0.2,1013.0
2015-11-06,31.9,20.9,0.0,58,13.4,27.7,17.18,4.7,0.2,1012.3
2015-11-07,31.6,19.7,0.0,55,13.0,31.0,17.74,4.93,0.2,1013.1
2015-11-08,32.1,20.6,0.0,51,15.8,36.0,19.33,5.44,0.2,1013.7
2015-11-09,30.8,18.7,0.0,47,16.8,36.0,17.47,5.25,0.2,1013.0
2015-11-10,29.1,21.2,0.0,54,21.6,43.9,14.25,4.45,0.2,1011.8
2015-11-11,31.4,19.5,0.0,56,18.7,41.0,19.85,5.25,0.2,1012.6
2015-11-12,32.0,18.8,0.0,53,15.1,33.8,20.2,5.25,0.2,1014.2
2015-11-13,32.5,18.9,0.0,46,15.8,34.2,20.58,5.65,0.2,1014.7
2015-11-14,31.5,18.5,0.0,47,16.6,37.1,18.98,5.31,0.2,1012.6
2015-11-15,31.1,18.6,0.3,50,15.2,34.2,16.79,4.9,0.2,1011.8
2015-11-16,26.3,20.4,0.1,65,14.1,23.0,7.4,2.4,0.2,1012.0
2015-11-17,29.8,20.3,0.0,62,20.4,42.8,15.55,4.34,0.2,1011.2
2015-11-18,30.8,19.6,0.0,54,19.9,43.2,19.49,5.31,0.2,1012.5
2015-11-19,29.2,19.8,0.0,58,21.4,42.5,15.53,4.61,0.2,1013.7
2015-11-20,25.4,21.4,0.0,75,17.4,33.8,5.48,1.89,0.2,1013.9
2015-11-21,29.2,21.0,0.0,69,17.2,41.4,14.17,3.69,0.2,1013.4
2015-11-22,30.7,21.0,0.0,65,15.4,36.4,16.97,4.5,0.2,1013.2
2015-11-23,30.5,20.3,0.0,65,16.4,37.4,17.77,4.5,0.2,1013.9
2015-11-24,28.6,22.3,0.2,66,10.9,26.3,10.57,2.91,0.2,1014.1
2015-11-25,31.0,20.7,0.0,61,13.0,29.9,17.77,4.44,0.2,1013.6
2015-11-26,31.5,18.4,0.0,61,12.3,30.6,19.02,4.54,0.2,1013.4
2015-11-27,32.2,18.4,0.0,61,15.3,27.4,18.72,4.6,0.2,1011.8
2015-11-28,31.6,20.0,0.0,62,15.0,32.4,18.6,4.85,0.2,1014.2
2015-11-29,30.8,19.6,0.0,59,18.4,40.7,16.76,4.76,0.2,1015.9
2015-11-30,23.4,20.5,9.5,83,11.5,23.8,4.42,1.2,0.2,1016.7
2015-12-01,29.5,19.8,0.2,72,13.0,31.0,14.1,3.4,0.2,1014.6
2015-12-02,27.7,19.8,0.0,72,16.1,34.6,14.89,3.66,0.2,1014.7
2015-12-03,30.1,18.3,0.0,60,10.3,29.5,18.56,4.33,0.2,1014.7
2015-12-04,30.8,18.7,0.0,59,12.2,30.2,18.33,4.37,0.2,1014.0
2015-12-05,30.6,18.7,0.0,55,14.4,33.1,18.38,4.54,0.2,1014.3
2015-12-06,29.8,17.5,0.0,66,12.6,32.0,17.87,4.18,0.2,1014.9
2015-12-07,30.5,18.1,0.0,60,12.7,29.9,18.62,4.33,0.2,1015.2
2015-12-08,31.0,18.4,0.0,58,11.4,28.4,18.82,4.53,0.2,1015.3
2015-12-09,30.6,17.0,0.0,58,12.2,31.3,19.03,4.61,0.2,1015.6
2015-12-10,31.3,16.9,0.0,59,14.3,27.4,18.66,4.52,0.2,1014.6
2015-12-11,32.7,18.6,0.0,54,13.2,29.2,16.88,4.35,0.2,1012.2
2015-12-12,32.8,21.4,0.0,57,11.1,24.8,16.12,3.89,0.2,1011.1
2015-12-13,32.2,21.9,0.0,60,12.5,23.8,15.25,4.09,0.2,1011.8
2015-12-14,32.9,20.8,0.0,55,13.3,26.3,16.71,4.39,0.2,1012.7
2015-12-15,32.9,20.6,0.0,52,16.3,28.8,17.83,4.89,0.2,1012.8
2015-12-16,32.7,19.7,0.0,54,18.7,33.5,18.1,5.06,0.2,1013.4
2015-12-17,31.9,18.5,0.0,53,15.5,37.8,18.6,4.94,0.2,1013.1
2015-12-18,31.7,18.0,0.0,56,12.0,23.0,18.26,4.31,0.2,1014.1
2015-12-19,30.8,19.1,0.0,58,14.3,30.6,16.17,4.47,0.2,1016.0
2015-12-20,31.5,19.4,0.0,55,15.8,37.8,18.22,4.64,0.2,1015.5
2015-12-21,30.3,20.2,0.0,58,11.3,27.0,13.18,3.62,0.2,1014.8
2015-12-22,31.3,19.7,0.0,56,13.0,25.2,15.11,3.9,0.2,1015.6
2015-12-23,30.2,21.3,0.0,57,11.6,24.1,13.3,3.35,0.2,1015.8
2015-12-24,30.6,21.5,0.0,52,12.8,22.7,16.61,4.33,0.2,1015.7
2015-12-25,27.5,17.9,0.0,36,15.7,34.9,18.24,5.41,0.2,1017.8
2015-12-26,28.1,13.4,0.0,33,12.1,25.9,19.58,4.75,0.2,1018.4
2015-12-27,28.8,14.8,0.0,35,10.8,27.4,19.34,5.04,0.2,1018.9
2015-12-28,30.3,15.3,0.0,35,13.4,31.7,18.67,5.11,0.2,1019.6
2015-12-29,32.0,14.7,0.0,36,14.3,33.1,19.23,5.39,0.2,1017.9
2015-12-30,32.2,16.4,0.0,35,14.7,33.1,19.15,5.49,0.2,1016.4
2015-12-31,31.8,17.8,0.0,47,14.0,31.7,18.96,4.98,0.2,1017.2
2016-01-01,31.2,16.4,0.0,52,12.3,29.5,19.03,4.79,0.2,1018.8
2016-01-02,30.9,17.1,0.0,45,9.0,21.2,18.99,4.49,0.2,1018.4
2016-01-03,30.8,17.7,0.0,43,8.9,23.4,18.99,4.57,0.2,1016.9
2016-01-04,29.6,17.5,0.0,49,8.2,25.6,18.53,4.36,0.2,1017.5
2016-01-05,29.6,18.4,0.0,50,9.1,24.5,19.12,4.52,0.2,1016.7
2016-01-06,29.2,17.6,0.0,53,11.5,25.6,18.99,4.57,0.2,1016.8
2016-01-07,29.2,16.7,0.0,51,11.9,29.9,19.27,4.67,0.2,1017.5
2016-01-08,29.5,16.3,0.0,46,8.5,23.0,19.33,4.6,0.2,1017.4
2016-01-09,29.9,16.3,0.0,41,9.7,22.3,19.27,4.79,0.2,1015.2
2016-01-10,29.7,17.0,0.0,37,12.2,29.5,19.36,5.11,0.2,1016.2
2016-01-11,29.2,16.8,0.0,39,10.9,27.7,19.52,4.9,0.2,1016.5
2016-01-12,29.2,15.6,0.0,39,9.1,21.6,19.71,4.68,0.2,1014.9
2016-01-13,29.6,15.9,0.0,38,11.6,27.4,19.45,4.81,0.2,1013.7
2016-01-14,29.5,18.4,0.0,44,15.3,34.2,19.25,5.13,0.2,1014.1
2016-01-15,28.7,17.5,0.0,54,17.9,38.5,17.76,4.55,0.2,1013.6
2016-01-16,29.2,17.4,0.0,46,17.3,31.0,18.23,5.06,0.2,1012.6
2016-01-17,29.5,18.4,0.0,42,17.6,33.1,18.98,5.63,0.2,1012.2
2016-01-18,28.9,17.9,0.0,53,17.6,35.3,17.0,4.72,0.2,1011.8
2016-01-19,26.2,19.7,0.4,71,15.8,32.0,8.87,2.44,0.2,1012.4
2016-01-20,24.5,18.5,1.4,75,9.5,18.4,6.73,1.61,0.2,1014.2
2016-01-21,27.1,16.6,0.0,61,13.8,29.5,19.57,4.35,0.2,1015.9
2016-01-22,27.4,16.1,0.0,43,13.5,30.6,19.99,5.08,0.2,1016.7
2016-01-23,28.4,16.9,0.0,41,10.3,28.4,19.82,4.77,0.2,1017.4
2016-01-24,29.0,17.1,0.0,51,12.5,27.4,16.3,3.93,0.2,1016.8
2016-01-25,28.2,18.7,0.2,66,14.5,29.9,13.17,3.19,0.2,1015.0
2016-01-26,29.9,18.3,0.0,65,13.8,31.0,16.85,4.02,0.2,1014.0
2016-01-27,31.1,18.3,0.0,62,12.8,24.8,17.34,3.99,0.2,1013.7
2016-01-28,32.5,19.5,0.0,45,9.2,21.6,20.89,5.09,0.2,1013.9
2016-01-29,32.2,17.1,0.0,39,13.2,31.7,21.04,5.71,0.2,1015.5
2016-01-30,32.6,17.0,0.0,38,9.5,23.8,21.22,5.5,0.2,1015.4
2016-01-31,33.7,17.3,0.0,44,9.4,20.2,21.25,5.21,0.2,1014.4
2016-02-01,33.5,18.6,0.0,37,9.0,23.4,21.17,5.37,0.2,1014.6
2016-02-02,34.0,20.6,0.0,35,10.8,25.9,21.08,5.86,0.2,1014.5
2016-02-03,34.1,18.8,0.0,35,9.2,23.4,21.58,5.58,0.2,1013.7
2016-02-04,32.7,18.6,0.0,38,11.0,23.0,21.3,5.34,0.2,1013.9
2016-02-05,31.3,18.5,0.0,43,15.3,29.2,21.11,5.49,0.2,1013.8
2016-02-06,32.0,19.7,0.0,47,16.3,33.5,21.39,5.94,0.2,1012.2
2016-02-07,32.5,19.4,0.0,47,15.4,29.2,21.24,5.43,0.2,1013.8
2016-02-08,31.6,20.3,0.0,53,13.7,27.7,18.79,5.06,0.2,1013.5
2016-02-09,31.6,23.3,0.0,49,12.8,27.7,15.7,4.67,0.2,1013.2
2016-02-10,33.4,22.0,0.0,43,18.1,35.3,21.02,6.14,0.2,1011.9
2016-02-11,32.5,22.2,0.0,45,19.8,39.2,17.62,5.4,0.2,1011.2
2016-02-12,32.9,21.7,0.0,51,16.3,29.2,17.49,5.09,0.2,1011.4
2016-02-13,32.6,21.1,0.0,52,17.6,31.7,17.41,5.25,0.2,1012.0
2016-02-14,32.4,20.7,0.0,54,17.9,32.8,18.18,5.37,0.2,1012.9
2016-02-15,32.7,20.6,0.0,36,21.9,45.7,22.83,7.36,0.2,1014.2
2016-02-16,32.0,18.3,0.0,54,18.5,40.3,22.15,6.14,0.2,1015.3
2016-02-17,31.6,18.3,0.0,38,20.6,44.3,23.28,6.8,0.2,1015.8
2016-02-18,32.6,18.2,0.0,42,18.2,39.2,23.14,6.7,0.2,1015.4
2016-02-19,33.4,16.9,0.0,34,14.3,35.3,23.01,6.6,0.2,1015.8
2016-02-20,35.1,18.4,0.0,35,9.5,25.2,23.26,6.14,0.2,1015.1
2016-02-21,36.2,19.8,0.0,30,11.1,25.2,23.12,6.13,0.2,1013.2
2016-02-22,36.2,22.2,0.0,36,16.2,30.2,22.57,6.56,0.2,1013.4
2016-02-23,36.6,22.4,0.0,40,18.4,36.7,22.12,6.74,0.2,1012.3
2016-02-24,35.8,21.5,0.0,46,16.5,34.9,18.75,6.03,0.2,1011.3
2016-02-25,34.8,21.7,0.0,50,20.1,35.6,19.41,5.89,0.2,1012.0
2016-02-26,31.6,22.0,0.0,62,18.2,35.6,16.47,4.65,0.2,1014.5
2016-02-27,31.7,21.6,0.0,57,16.0,34.2,19.77,5.05,0.2,1015.8
2016-02-28,32.3,21.3,0.5,58,14.0,31.3,19.57,4.91,0.2,1016.8
2016-02-29,33.8,21.7,0.2,55,13.3,28.4,21.0,5.61,0.2,1016.3
2016-03-01,33.0,22.2,0.3,54,13.8,29.2,19.49,5.0,0.2,1015.1
2016-03-02,32.5,22.7,2.2,59,10.2,25.9,18.99,4.49,0.2,1015.1
2016-03-03,33.3,22.1,0.2,59,11.3,27.4,19.85,4.9,0.2,1015.8
2016-03-04,33.4,21.8,1.7,57,11.3,21.6,20.0,4.83,0.2,1014.4
2016-03-05,33.7,22.3,1.5,52,9.3,23.0,20.12,4.93,0.2,1013.0
2016-03-06,35.1,22.4,0.0,36,17.4,35.6,24.0,7.32,0.2,1011.9
2016-03-07,34.9,20.4,0.0,36,15.8,35.3,24.88,7.47,0.2,1011.8
2016-03-08,35.5,20.4,0.0,32,14.8,29.5,24.98,7.01,0.2,1011.2
2016-03-09,34.8,22.5,0.0,35,15.8,27.7,19.64,5.79,0.2,1011.7
2016-03-10,37.1,22.9,0.0,35,14.6,29.2,22.92,7.1,0.2,1012.1
2016-03-11,36.9,22.8,0.0,32,15.0,34.9,24.37,7.54,0.2,1012.6
2016-03-12,37.6,23.6,0.0,33,19.6,40.0,24.87,8.29,0.2,1010.9
2016-03-13,36.7,21.9,0.0,44,15.5,31.7,23.07,6.08,0.2,1010.9
2016-03-14,34.8,24.3,0.2,62,18.1,35.6,22.38,5.47,0.2,1011.6
2016-03-15,33.1,22.5,0.6,66,16.8,31.0,19.07,5.0,0.2,1011.7
2016-03-16,36.4,23.6,0.0,53,16.9,31.0,22.74,6.05,0.2,1010.8
2016-03-17,37.2,23.1,0.0,50,14.9,34.6,23.21,6.5,0.2,1011.1
2016-03-18,38.1,23.7,0.0,50,15.2,33.8,23.93,6.38,0.2,1010.2
2016-03-19,37.8,24.6,0.0,45,12.8,33.5,22.52,6.3,0.2,1010.7
2016-03-20,38.1,22.9,0.0,32,15.5,32.8,25.55,7.65,0.2,1010.9
2016-03-21,38.4,23.3,0.0,26,14.3,31.3,25.86,7.92,0.2,1010.0
2016-03-22,38.2,22.4,0.0,18,12.2,30.2,26.69,7.89,0.2,1008.5
2016-03-23,37.7,22.8,0.0,27,13.0,32.0,24.91,7.43,0.2,1009.5
2016-03-24,37.7,23.5,0.0,39,12.1,29.5,25.35,7.26,0.2,1011.8
2016-03-25,38.2,23.1,0.0,38,13.0,27.7,25.83,7.54,0.2,1012.8
2016-03-26,38.1,23.4,0.0,42,14.7,32.0,25.68,7.62,0.2,1012.3
2016-03-27,37.8,24.7,0.0,36,14.8,32.8,24.24,7.71,0.2,1011.5
2016-03-28,35.9,22.4,0.0,42,16.9,37.4,25.86,7.4,0.2,1013.1
2016-03-29,36.8,23.1,0.0,39,13.8,26.6,24.5,6.53,0.2,1012.3
2016-03-30,36.2,24.2,0.5,44,14.8,25.9,20.93,6.17,0.2,1012.2
2016-03-31,37.1,23.8,0.0,46,16.5,32.0,22.3,6.55,0.2,1011.3
2016-04-01,37.5,23.5,0.0,42,13.6,27.4,23.85,6.5,0.2,1009.3
2016-04-02,37.5,24.4,0.0,40,16.8,29.5,22.97,6.27,0.2,1009.7
2016-04-03,38.1,25.8,0.0,41,14.3,30.6,22.71,6.61,0.2,1010.8
2016-04-04,38.4,25.7,0.0,39,14.6,31.7,22.55,6.76,0.2,1009.4
2016-04-05,37.1,25.8,0.0,41,12.3,26.6,19.36,5.74,0.2,1009.6
2016-04-06,38.1,24.0,0.0,35,15.8,28.4,26.02,7.76,0.2,1010.2
2016-04-07,38.2,25.3,0.0,31,16.1,28.4,26.1,7.76,0.2,1009.8
2016-04-08,38.2,23.8,0.0,36,17.6,32.4,25.73,8.35,0.2,1009.6
2016-04-09,38.1,23.4,0.0,37,17.1,38.9,26.28,8.49,0.2,1010.4
2016-04-10,38.6,24.4,0.0,36,16.3,29.2,26.22,8.04,0.2,1011.1
2016-04-11,39.3,25.0,0.0,30,12.2,25.9,25.58,7.05,0.2,1009.8
2016-04-12,39.9,26.8,0.0,24,12.8,29.9,25.87,7.24,0.2,1008.0
2016-04-13,40.3,26.6,0.0,33,13.0,28.8,24.66,7.56,0.2,1006.1
2016-04-14,38.5,27.8,0.0,41,15.6,23.8,21.18,6.3,0.2,1006.9
2016-04-15,39.9,26.3,0.0,45,17.9,28.1,23.51,6.86,0.2,1008.3
2016-04-16,40.2,27.5,0.0,41,15.7,35.3,22.68,7.14,0.2,1007.7
2016-04-17,39.5,27.9,0.0,42,16.8,28.4,21.99,6.77,0.2,1007.3
2016-04-18,38.6,27.2,0.1,46,17.9,34.6,21.8,6.63,0.2,1008.3
2016-04-19,39.7,24.6,0.0,43,14.4,30.6,27.2,8.18,0.2,1008.9
2016-04-20,40.1,24.6,0.0,42,13.5,28.1,26.38,7.58,0.2,1009.8
2016-04-21,39.7,27.0,0.0,37,14.4,32.0,22.52,6.69,0.2,1007.8
2016-04-22,41.5,29.9,0.0,25,11.7,32.8,24.27,7.76,0.2,1006.0
2016-04-23,40.3,28.7,0.0,19,19.4,39.2,25.86,9.5,0.2,1005.2
2016-04-24,40.9,28.5,0.0,21,16.4,36.7,27.26,8.99,0.2,1004.5
2016-04-25,41.2,26.3,0.0,23,16.3,27.0,27.56,7.89,0.2,1005.5
2016-04-26,40.5,28.0,2.1,44,16.8,38.2,22.93,7.28,0.2,1008.1
2016-04-27,39.7,26.6,0.0,44,16.3,30.6,25.36,7.62,0.2,1008.3
2016-04-28,39.8,26.9,0.0,37,12.4,34.6,24.07,6.81,0.2,1007.6
2016-04-29,40.6,27.1,0.0,34,14.6,37.8,25.01,7.62,0.2,1008.0
2016-04-30,40.6,28.5,0.9,35,14.4,38.5,24.26,6.58,0.2,1008.2
2016-05-01,39.9,27.9,0.6,37,14.2,35.6,24.02,6.88,0.2,1007.6
2016-05-02,40.3,28.4,3.1,33,18.1,29.9,23.74,6.98,0.2,1007.5
2016-05-03,39.8,27.4,2.4,42,14.8,36.7,24.73,7.14,0.2,1007.7
2016-05-04,39.0,25.9,1.5,50,15.6,39.2,22.71,6.37,0.2,1008.8
2016-05-05,36.5,25.6,0.8,52,14.2,31.0,25.04,6.6,0.2,1008.9
2016-05-06,33.7,23.3,2.1,57,18.0,38.9,22.92,5.87,0.2,1009.9
2016-05-07,35.8,24.8,0.0,52,12.3,25.9,24.48,6.21,0.2,1008.6
2016-05-08,36.3,26.2,1.1,55,14.3,38.5,23.64,6.33,0.2,1009.4
2016-05-09,36.1,25.3,2.2,57,9.8,28.8,24.85,6.0,0.2,1009.4
2016-05-10,35.2,25.1,1.8,59,10.0,21.2,25.01,5.88,0.2,1009.8
2016-05-11,36.2,25.9,0.5,53,10.8,25.6,24.63,6.0,0.2,1008.8
2016-05-12,37.8,26.2,0.0,48,13.1,27.7,24.95,6.45,0.2,1006.2
2016-05-13,38.7,27.7,0.0,41,11.3,23.8,25.54,6.7,0.2,1006.0
2016-05-14,39.1,27.8,0.4,40,21.1,32.0,24.48,7.04,0.2,1007.0
2016-05-15,38.3,27.2,0.3,46,19.5,38.9,25.31,7.42,0.2,1007.8
2016-05-16,38.2,26.6,0.0,45,16.1,31.3,24.74,7.27,0.2,1005.8
2016-05-17,36.6,26.3,0.0,51,18.2,34.2,22.69,6.58,0.2,1004.0
2016-05-18,35.1,26.3,0.3,59,17.9,34.9,16.41,4.9,0.2,1002.4
2016-05-19,33.1,26.9,1.0,64,19.8,36.4,9.59,3.49,0.2,1001.4
2016-05-20,37.5,25.2,1.0,60,26.9,53.6,17.12,6.24,0.2,1001.0
2016-05-21,39.5,27.4,0.0,42,27.3,50.0,25.9,9.27,0.2,1002.7
2016-05-22,40.2,27.8,0.0,33,24.8,49.7,27.35,9.87,0.2,1004.3
2016-05-23,39.3,27.5,0.0,35,26.2,50.8,27.01,10.07,0.2,1005.4
2016-05-24,38.4,28.5,0.0,36,24.3,47.9,23.77,8.75,0.2,1004.9
2016-05-25,38.4,28.8,0.0,36,26.4,49.3,24.04,9.28,0.2,1004.4
2016-05-26,39.2,28.4,0.0,36,20.6,44.3,25.4,8.82,0.2,1005.1
2016-05-27,38.5,29.2,0.0,37,23.1,47.5,23.91,8.57,0.2,1005.7
2016-05-28,38.1,29.5,0.0,38,21.7,44.3,23.87,8.0,0.2,1005.5
2016-05-29,37.1,28.9,0.0,42,23.1,45.4,23.51,8.15,0.2,1005.3
2016-05-30,37.4,28.8,0.0,38,22.0,45.7,23.64,7.85,0.2,1004.7
2016-05-31,37.9,29.2,0.2,41,21.9,45.0,23.76,7.72,0.2,1005.7
2016-06-01,38.2,28.4,0.8,42,19.1,38.2,21.64,7.11,0.2,1005.9
2016-06-02,36.0,27.1,0.4,53,20.4,40.3,20.1,6.18,0.2,1006.4
2016-06-03,37.3,26.4,0.4,53,19.8,36.7,22.26,6.29,0.2,1005.2
2016-06-04,34.1,25.1,4.9,67,21.1,40.3,17.32,4.82,0.2,1005.2
2016-06-05,30.6,23.8,27.4,81,19.3,39.2,10.89,2.79,0.2,1005.9
2016-06-06,29.3,23.6,20.0,85,15.6,29.2,9.94,2.35,0.2,1005.9
2016-06-07,28.8,23.5,32.0,85,15.2,32.4,14.21,3.07,0.2,1005.8
2016-06-08,31.2,23.6,6.4,79,18.4,33.8,15.56,3.64,0.2,1005.4
2016-06-09,32.5,24.9,4.8,77,20.6,37.8,20.51,4.81,0.2,1005.3
2016-06-10,31.8,24.2,5.0,79,17.0,30.2,21.11,4.68,0.2,1005.8
2016-06-11,30.4,24.5,4.3,78,21.5,42.8,19.18,4.6,0.2,1006.2
2016-06-12,30.6,24.3,0.4,76,24.6,46.1,17.53,4.49,0.2,1006.3
2016-06-13,30.3,24.1,0.7,72,22.7,51.1,13.77,4.26,0.2,1006.5
2016-06-14,32.9,24.8,0.0,64,24.5,47.2,24.86,6.76,0.2,1005.5
2016-06-15,32.4,24.4,0.0,61,26.7,52.6,23.98,6.79,0.2,1004.5
2016-06-16,32.8,24.4,0.0,60,25.4,51.5,24.81,6.88,0.2,1003.6
2016-06-17,33.0,25.8,0.0,56,22.4,45.0,21.34,6.2,0.2,1002.7
2016-06-18,28.9,23.1,16.8,81,17.1,39.6,9.15,2.46,0.2,1004.2
2016-06-19,25.1,23.1,18.3,90,12.5,26.6,5.0,1.25,0.2,1003.8
2016-06-20,28.8,23.5,0.1,78,17.5,36.7,16.56,3.69,0.2,1003.7
2016-06-21,30.6,23.2,1.2,76,14.8,29.9,18.55,4.28,0.2,1004.3
2016-06-22,30.6,23.5,0.3,74,17.1,34.2,17.09,4.08,0.2,1005.7
2016-06-23,31.0,24.0,2.3,71,22.0,41.8,19.47,4.91,0.2,1005.5
2016-06-24,30.9,24.0,2.0,72,22.9,42.8,18.17,4.59,0.2,1004.7
2016-06-25,30.3,23.4,3.2,76,23.7,44.3,16.53,4.2,0.2,1005.2
2016-06-26,28.3,23.3,2.7,78,24.5,49.7,12.97,3.52,0.2,1005.5
2016-06-27,28.5,23.1,4.3,84,20.8,44.6,12.76,2.99,0.2,1003.7
2016-06-28,26.9,22.8,17.5,88,24.6,48.6,10.66,2.39,0.2,1003.3
2016-06-29,24.8,23.0,39.2,92,25.3,55.1,4.34,1.17,0.2,1003.2
2016-06-30,26.1,22.8,12.1,86,30.4,55.1,7.37,2.1,0.2,1003.6
2016-07-01,27.2,22.7,22.3,88,28.5,50.0,8.5,2.11,0.2,1003.1
2016-07-02,27.9,22.6,17.3,86,27.8,50.8,8.98,2.37,0.2,1003.3
2016-07-03,28.2,24.0,1.9,81,30.1,55.4,9.81,2.92,0.2,1004.5
2016-07-04,29.3,24.1,1.3,76,28.9,52.9,12.77,3.68,0.2,1005.0
2016-07-05,29.6,23.5,6.6,80,28.8,60.1,17.63,4.19,0.2,1004.5
2016-07-06,28.1,23.4,0.7,79,27.8,53.3,14.54,3.67,0.2,1004.5
2016-07-07,27.2,23.0,0.1,78,29.7,58.3,10.14,3.06,0.2,1004.8
2016-07-08,28.2,23.1,5.5,79,32.3,63.4,12.38,3.52,0.2,1003.4
2016-07-09,25.5,22.1,23.5,88,27.9,68.4,9.35,2.21,0.2,1002.6
2016-07-10,24.4,22.6,25.9,91,29.7,64.8,5.07,1.46,0.2,1002.3
2016-07-11,23.7,22.3,40.2,92,28.8,62.3,6.42,1.5,0.2,1002.5
2016-07-12,28.8,22.9,1.0,80,31.2,63.7,15.86,3.82,0.2,1004.1
2016-07-13,29.2,23.4,0.1,74,26.0,50.4,17.77,4.47,0.2,1005.1
2016-07-14,29.3,22.6,0.0,73,22.7,45.4,18.19,4.43,0.2,1005.3
2016-07-15,30.2,23.4,0.0,71,17.7,41.0,21.12,4.95,0.2,1005.6
2016-07-16,28.8,24.0,0.0,73,16.4,36.0,17.12,4.1,0.2,1007.0
2016-07-17,28.8,24.2,0.0,73,14.8,32.4,14.78,3.64,0.2,1008.9
2016-07-18,30.0,23.7,2.3,78,16.4,34.6,18.15,4.07,0.2,1009.0
2016-07-19,25.8,22.5,8.7,86,18.5,41.8,9.69,2.21,0.2,1008.6
2016-07-20,27.0,22.3,11.3,86,20.0,42.1,11.31,2.47,0.2,1007.2
2016-07-21,26.5,22.4,0.1,83,20.3,42.1,9.69,2.37,0.2,1005.8
2016-07-22,25.4,22.5,2.9,90,16.7,34.9,6.64,1.61,0.2,1005.1
2016-07-23,26.7,22.7,0.2,81,20.6,42.8,11.96,2.78,0.2,1005.0
2016-07-24,27.3,22.2,5.7,87,14.9,31.7,9.66,2.11,0.2,1005.2
2016-07-25,29.0,22.4,14.9,86,14.3,28.1,17.74,3.63,0.2,1005.8
2016-07-26,29.0,22.7,9.2,84,12.5,27.0,17.13,3.59,0.2,1006.4
2016-07-27,29.7,22.8,9.4,87,11.7,30.6,16.82,3.49,0.2,1007.2
2016-07-28,29.2,22.5,15.3,86,7.2,23.0,17.04,3.54,0.2,1007.2
2016-07-29,28.6,22.7,8.3,86,13.0,26.6,15.69,3.28,0.2,1006.1
2016-07-30,28.5,22.5,10.1,84,16.6,32.0,16.31,3.4,0.2,1005.8
2016-07-31,26.2,22.1,10.1,89,23.6,44.6,9.86,2.13,0.2,1006.8
2016-08-01,25.5,21.8,16.1,90,27.0,56.2,9.01,1.97,0.2,1005.4
2016-08-02,27.5,22.2,4.4,82,37.1,70.6,13.6,3.38,0.2,1002.5
2016-08-03,25.1,22.0,18.6,88,28.2,58.7,6.82,1.82,0.2,1002.6
2016-08-04,27.2,21.9,4.6,84,26.3,58.3,9.64,2.55,0.2,1003.5
2016-08-05,28.8,22.8,1.3,79,31.1,65.9,16.89,4.06,0.2,1003.8
2016-08-06,27.9,23.3,4.4,80,30.9,63.7,10.82,3.16,0.2,1004.3
2016-08-07,28.6,23.0,1.3,77,30.3,57.2,16.26,4.08,0.2,1005.9
2016-08-08,28.4,22.7,0.1,75,27.4,51.1,15.49,4.03,0.2,1007.0
2016-08-09,28.1,22.5,0.0,75,27.6,52.9,15.71,4.1,0.2,1006.7
2016-08-10,28.1,22.7,0.1,74,29.1,56.9,16.35,4.18,0.2,1007.3
2016-08-11,28.8,22.5,0.0,74,25.3,48.6,17.58,4.33,0.2,1008.4
2016-08-12,28.5,22.8,0.3,75,24.2,47.2,18.65,4.44,0.2,1008.1
2016-08-13,28.9,23.2,1.4,77,22.3,47.9,19.4,4.41,0.2,1006.9
2016-08-14,28.5,23.2,0.0,73,25.0,52.2,15.03,4.04,0.2,1006.3
2016-08-15,28.3,22.7,0.4,71,28.8,56.9,16.6,4.48,0.2,1005.6
2016-08-16,28.4,22.9,0.4,72,31.0,57.6,15.71,4.33,0.2,1004.3
2016-08-17,28.4,22.3,0.0,71,32.1,61.6,15.54,4.27,0.2,1004.2
2016-08-18,28.6,22.5,0.1,72,23.2,47.5,17.32,4.42,0.2,1004.7
2016-08-19,28.7,22.0,0.0,71,25.7,49.7,17.74,4.39,0.2,1005.4
2016-08-20,29.9,22.0,0.0,69,20.2,43.6,23.42,5.3,0.2,1005.7
2016-08-21,29.6,22.4,0.1,71,19.2,40.0,21.34,4.88,0.2,1006.3
2016-08-22,29.6,23.4,0.0,71,19.4,40.7,17.02,4.25,0.2,1007.1
2016-08-23,29.6,23.0,0.0,72,19.4,40.7,18.44,4.54,0.2,1006.7
2016-08-24,30.3,23.3,0.3,73,19.4,37.4,19.74,4.6,0.2,1006.1
2016-08-25,29.5,23.9,2.2,76,16.5,33.8,15.74,3.77,0.2,1006.8
2016-08-26,30.4,23.8,0.2,73,13.8,34.9,18.84,4.26,0.2,1006.4
